Text,Topic
"Zgjedhjet për kryetarin e PD-së zyrtare mes tensioneve dhe përçarjes",pol
"Basha mban nesër zgjedhjet, Bardhi e çon çështjen në gjykatë",pol
"“Do të shkrijë logon”/ Juristi: Strategjia e Berishës, ruajtja e monopolit opozitar",pol
"Pse Rama e hoqi nga posti i sekretarit të Përgjithshëm në PS? Flet Gjiknuri!",pol
"A do të përjashtohet Ahmetaj nga grupi i PS? Ja si përgjigjet Blendi Klosi",pol
"FOTOT/ PS mblidhet në Tepelenë! Mbërrin Rama, Balla, Xhaçka e Krifca",pol
"Shqipëria nga 1925 e tani është sunduar me vrasje e korrupsion/Thirrja e fortë e Ngjelës",pol
"Gjiknuri i kalon stafetën Klosit: Në shtator nisim procesin zgjedhor në PS",pol
"“Çdo qelizë e shtetit e kapur, për të shkatërruar zgjedhjet”/Meta: Ringritje të opozitës",pol
"Juristi plas ‘bombën’: Ja kush janë dy politikanët që do u pritet “koka” nga SPAK",pol
"Indrit Sefa nuk kursen kritikat: Çdo demokrat ndihet sot i turpëruar",pol
"“Kokë më kokë” me Bardhin, reagon Lulzim Basha: PD nis një rrugë të re për …",pol
"Bardhi bën deklaratën e fortë pas mbledhjes: Kanë falsifikuar vulën dhe simbolet e PD",pol
"Bardhi mbledh sot Këshillin Kombëtar/ Kryesia: Po e përdor për arsye personale politike",pol
"Pse u ndryshuan drejtuesit e sekretariateve në PS? Flet deputeti socialist",pol
"“Berishës i leverdis përplasja në PD”/Gazetari plas ‘bombën’: Nëse nuk zgjidhet kryetar..",pol
"Plas skandali, ja si Bardhi financoi “Foltoren” me fondet e PD zyrtare",pol
"Miratohet ngritja e Agjencisë “Startup Albania”/Ja si do të funksionojë dhe kush përfiton",pol
"Çuçi ndërron portën me Ballën/ Rama i jep postin e rëndësishëm, çfarë ndodhi në Asamble",pol
"1 vit president, Rama dhe Vangjeli konsensus për Begajn: Askush nuk e di për kë voton…",pol
"Mbledhja e Asamblesë së PS, mediat: Është shkarkuar ministrja Delina Ibrahimaj",pol
"Kush tradhtoi Basha apo Bardhi?/ Bejko flet për përplasjet dhe zgjedhjet në PD",pol
"Bardhi tallet me grupin e Bashës/ Nuk i ndihmoj dot ata që kanë humbur vulën",pol
"”Mos u zmadho”/ Gazetari ironizon Bashën: Mbaj vilën e lëre vulën",pol
"Sherri në PD/ Tensionohet konflikti i brendshëm pak ditë para zgjedhjes së kryetarit",pol
"“Bardhi ka marrë vulën dhe ka ikur në drejtim të paditur”/Bejko:Duhet të jepte dorëheqjen",pol
"1 orë takim “kokë më kokë” me Berishën/ Meta: Jemi pro protestave",pol
"Humbi zgjedhjet në Rrogozhinës/ Thyen heshtjen kandidati i opozitës: Rezultati i ndikuar",pol
"“Vetëm Berisha i bashkon demokratët”/Korreshi: Nuk e kam problem të trokas në derën e tij",pol
"Juristi rendit 5 avantazhet që kishte opozita në zgjedhjet e Rrogozhinës",pol
"Ahmetaj në kërkim ndërkombëtar, Vangjeli: Altin Dumani e ka shkruar emrin në histori",pol
"Kush e propozoi Sali Berishën në krye të PD? Alfred Cako: Ai ishte njeri i besuar i…",pol
"Çfarë ndryshoi në Rrogozhinë/ Luçiano Boçi: Zgjedhjet kanë vdekur",pol
"“Kosovën nuk e shpëton dot”/ Si donte Berisha të manipulonte Ibrahim Rugovën në 97?",pol
"“Çfarë të thotë vëllai…”/ Ish-anëtari i Këshillit Kombëtar të PD-së ironizon Celibashin",pol
"“Opozita ka shfaqur një interes shumë të madh…”/ Analisti i njohur zbulon skenarin e PD",pol
"Zgjedhjet në Rrogozhinë, voton kandidati i PS: Shpresoj të ketë pjesëmarrje",pol
"VIDEO/ Bindjet politike të Enkel Demit: Jam antikomunist",pol
"Raporti Meta-Berisha në krizë? Minxhozi: Janë dyshe humbëse, e provuan më 14 maj",pol
"Fillojnë lëvizjet në Policinë e Shtetit, kush ikën dhe kush vjen (Emrat)",pol
"Reforma zgjedhore në ‘pikën zero’, opozita kërkon konsensus të ri",pol
"Këtë të dielë, më 23 korrik qytetarët e Rrogozhinës do votojnë për kryetarin e ri",pol
"Petrit Vasili paraqitet në SPAK, ja arsyeja",pol
"“Ahmetaj është i pastër”/Qafoku: Të përballet me drejtësinë, jo të bëjë luftë në Facebook",pol
"“Qelbësirë, rrugaç”/ Plas keq në Kuvend mes Braçes dhe Spahos: Ti, yt at, jot ëmë…",pol
"Dritë jeshile për bastet ‘online’, qeveria miraton projektligjin për lojërat e fatit",pol
"“Ahmetaj ndodhet në Katar”/ Gjokutaj: SPAK po heton emra të tjerë për inceneratorët",pol
"Mediu ndjen frikën e burgut: Çështja e Gërdecit po përdoret politikisht",pol
"Pse është “zhdukur” Ilir Meta? Analisti ngre dyshime të forta: Frika sjell heshtje",pol
"Hohmann: BE ka besim te ju, duhet këmbëngulja dhe vullneti politik i Shqipërisë",pol
"Inceneratorët/ PS rrëzon kërkesën e PD për interpelancë me Ramën",pol
"Çështja “Gërdeci”/ Shtyhet sërish gjyqi për Mediun, ja kur pritet seanca e rradhës",pol
"“Kjo ishte klithma e fundit”/Beqiri plas ‘bombën’: Berisha ka lidhje të brendshme në SPAK",pol
"Eurodeputeti grek mesazh nga Himara: Lironi Fredi Belerin, po pengoni anëtarësimin në BE",pol
"Inceneratorët/ PD kërkon interpelancë me Ramën",pol
"Karamuço bën paralajmërimin e fortë: Ardi Veliu kurbani i parë i Ballës",pol
"Për kë po “tunden” prangat?/ Gazetarja paralajmëron arrestime të reja: Burgjet sapo…",pol
"Berisha për “non gratën” nga Britania: Padita ambasadorin e Britanisë për shpifje",pol
"Si ministër i Brendshëm/ Balla “fut këmbët” duke goditur të vetët",pol
"Çështja “Ahmetaj”/ Deputeti i PD: Ja cili ishte mesazhi i ish-ministrit për Ramën",pol
"Beleri në burg/ Ambasadorja greke thirrje drejtësisë: Të lirohet sa më shpejtë",pol
"Kumbaro, mesazh bizneseve nga Vlora/ “Bashkëpunoni për pastrimin e mbetjeve”",pol
"Dëshmitë/ Si ra SPAK në gjurmët e vilave të Ahmetajt?",pol
"“Berisha e bëri sakrificën e tij që u rikthye”/Boçi: Partia nuk është vula, janë njerëzit",pol
"Gazetari “nxjerr bllof” Berishën: Fotografia e  Ahmetaj nuk është në Londër, e kam…",pol
"“Loja ka marrë dimension të ri”/ Gazetari “zbërthen” gjuhën e trupit që përcolli Rama",pol
"“SPAK po e heton prej shtatë muajsh”/ Gazetari: Ja pse iu shmang Ahmetaj ballafaqimit",pol
"Qeveria propozon rritje pagash, ja kategoritë që përfitojnë “shumën e majme”",pol
"Çfarë përmban? Zbardhet raporti i opozitës për heqjen e mandatit të Arben Ahmetajt",pol
"SPAK kërkon arrestimin/ Kuvendi vendos të premten për Arben Ahmetajn",pol
"Videoskandali i Gjicit/ Sula: Një prej jush e ka shumë qejf g*joren",pol
"“Opozita luan me dy standarte”/ Gogu: Ja pse po shkakton rrëmujë në Parlament",pol
"Seanca rifillon sërish me debate/ Diskutime të ashpra në Kuvend",pol
"Arben Ahmetaj jashtë Shqipërisë?/ Berisha zbulon vendin ku është arratisur ish-ministri",pol
"Kaos në Kuvend, opozita bllokon foltoren, ndërpritet seanca",pol
"Manja – opozitës: Kur na bëni ju moral, ky është fundi i parlamentarizmit!",pol
"“Na ka ngelur veç të heqim pantallonat”/ Sula “ndan hajdutët” në Kuvend: Kush ka vjedhur?",pol
"Fotolajm/ Deputeti demokrat ‘tymos hashash’ në mbledhjen e komisionit",pol
"Deputeti i PD bën paralajmërimin e fortë: Do ketë ministra të tjerë që do shkojnë në burg",pol
"A do bëhet Ahmetaj i penduari i drejtësisë? Ish-prokurori zbardh detajet e reja",pol
"PD nuk pranon humbjen në Elbasan, dosje për “blerje” votash",pol
"Ahmetaj ka lënë Shqipërinë, pak orë para se Prokuroria të kërkonte arrestimin",pol
"Vendimi i Këshillit të Mandateve për Ahmetajn/ Bardhi: Po i jepet kohë për t’u fshehur",pol
"Ahmetaj ikën jashtë/ Paloka: E këmbeu heshtjen me arrati",pol
"Zbulohet vendi/ Ku është arratisur Arben Ahmetaj?",pol
"“O la, tigër”/ SMS-të zbulojnë rolin e Ahmetajt në suksesin e bizneseve të Mërtirit",pol
"Kodi Zgjedhor/ PD akuza qeverisë: Asnjë ndryshim në Kod për rekomandimet e ODHIR",pol
"REL: Pse ministrat e Brendshëm të Ramës nuk e çojnë deri në fund mandatin?",pol
"Votimi për kanabisin mjekësor/ Meta: Legalizim ‘de facto’ i trafikut të drogës",pol
"Dy ditë pas shkarkimit të Çuçit, ish-gruaja e tij merr postin e rëndësishëm",pol
"Për kë po përgatiten prangat?/ Karamuço plas ‘bombën’: Persona të majtë e të djathtë…",pol
"Iku Çuçi, vjen Balla/ Basha: Po mbrohen interesat e grupeve kriminale",pol
"Çështja Beleri dhe marrëdhëniet dypaleshë, Rama pritet të takojë Mitsotakis",pol
"“Balla, jo ministër afatgjatë”/ Çfarë po paralajmëron gazetari i njohur?",pol
"Shkarkimi i Çuçit/ Manjani zbardh prapaskenat dhe hedh dyshime: Beteja sapo ka filluar…",pol
"Shkarkimi i Çuçit, VOA: Bëhet Ministri i katërt që është shkarkuar nga Rama",pol
"Balla emërohet ministër i Brendshëm, reagon PD: Ditë feste për krimin",pol
"Rama e shkarkoi nga posti i Ministrit të Brendshëm, vjen reagimi i parë nga Bledi Çuçit",pol
"Parashikimi i Fugës për sezonin e ri politik: I mundshëm aleanca Rama-Basha në shtator",pol
"Dhunuan dy qytetarë, arrestohen 4  pjestarë të familjes së deputetit Rraja",pol
"Sherri për guroren në Krujë/ Vjen reagimi i parë nga PD: Gangsterat politik…",pol
"Rama dhe delegacioni i tij mbërrijnë në Mal të Zi, ja nga kush priten",pol
"Shpend Ahmeti tregon si u krisën marrëdhëniet e Ramës me Kurtin",pol
"Konferenca në Bosnjë-Hercegovinë/ ‘Gafa’ e Borjana Kristos, e quan Ramën president",pol
"PD model i ri politikëbërje me liderë të vjetër?",pol
"Në sirtar prej 14 qershorit, ç’parashikojnë 13 marrëveshjet mes Shqipërisë e Kosovës",pol
"Turi ballkanik/ Rama thumbon Kurtin para gazetarëve: S’kam homolog",pol
"“Mjeku varkëtar i Enver Hoxhës”/ Replika të ashpra mes Ballës dhe Berishës",pol
"“Kush do Gjermaninë ta bëjë shkollën atje”/ Balla i prerë me studentët e mjekësisë",pol
"“Mos u bëni mish për top”/ Balla: Po motivojmë mjekët për të kontribuar në Shqipëri",pol
"VENDIMI/ Qeveria “zhduk” agjencitë funerale nga qendrat e qyteteve: 6 muaj kohë",pol
"Krifca: Banka Botërore, mbështet fermerët, agropërpunuesit dhe eksportuesit shqiptar",pol
"KQZ merr vendimin, më 23 korrik përsëriten zgjedhjet për kryetarin e Bashkisë Rrogozhinë",pol
"“Aty ku strehohet liria, atje gjendet vendi im”/ Meta uron pavarsine e SHBA",pol
"Pandeli Majko mesazh Prishtinës: Të tregojë kujdes!",pol
"Ermonela Felaj ‘shënjestra’ e Berishës në Kuvend/ Ti e familja jote jeni krejt të zi!",pol
"FOTO-LAJM/ Befason deputeti demokrat, shkon në Parlament me buqetë me grurë",pol
"“Bushi i vjetër vdiq, i riu doli në pension”/Juristi:Berisha nuk ka ndërmend të largohet",pol
"Topollaj shënjestron Bashën dhe Berishën/ “Të ngjashëm, ja halli i vetëm që kanë”",pol
"“Lamë kokrrën e namit”/ Agron Duka:T’i rendisësh, të majtë e të djathtë na dalin hajdutë!",pol
"Çështja ‘Beleri’, Mitsotakis mesazh qeverisë shqiptare: Greqia nuk të kalojë në heshtje",pol
"Berisha largon veten nga video e Gjicit: Filmimi nga brenda PS-së",pol
"“PD i ka njerëzit e saj”/ Hajdari: Basha dhe Berisha të ikin që të dy",pol
"“Do dalë nga moda tepsia e kazani”/ Ç’po paralajmëron Lapaj: Do jetë një rrugëtim i hapur",pol
"Partitë e vogla ndihen të diskriminuara nga Kodi Zgjedhor",pol
"Rrugëtimi i Yuri Kim në Shqipëri/ Ngjela: Ka qenë një ndihmë e madhe për vendin tonë",pol
"Meta thirrje deputetëve: Mos e votoni legalizimin e kanabisit",pol
"“Sa ngjajnë mor aman sa ngjajnë!/ Murrizi ironizon keq Bashën dhe Hanin",pol
"“Me Bashën të gjithë e kemi prekur fundin”/ Nard Ndoka analizon qëllimet e “pista”",pol
"Lirimi i tre policëve të Kosovës/Meta: Veprim pozitiv, i dha fund një akti tepër të rëndë",pol
"Socialistët në kërkim të një kandidati, 4 emra që si “ngjajnë” Gjicit",pol
"Basha kandidon për kreun e PD, Bardhi: Zgjedhjet e 29 korrikut s’mund të mbahen!",pol
"Boçi: Rikthimi i Bashës në PD një “gabim i trashë”!",pol
"Shifrat/Sa paguhen këshilltarët e Kryeministrit dhe Presidentit?",pol
"Granit Gjana merr detyrën e kryetarit të Bashkisë Kukës",pol
"Legalizimi i kanabisit/ Meta: Akt kriminal me pasoja të shumanshme",pol
"Numrat e Këshillit Kombëtar/ “Lobi” drejt zyrtarizimit të Bashës",pol
"Zgjedhjet për kreun e PD, Kryesia miraton kandidaturën e Lulzim Bashës dhe Gjergji Hanit",pol
"PD propozon deputeten e njohur si Kryetare e Komisionit të Shëndetësisë (Emri)",pol
"Edhe turpit i vjen turp nga Basha/ Noka: E Braktisën edhe deputet që e i ka caktuar vetë",pol
"Sula shpërthen me tone të ashpra në Kuvend: I keni kthyer zyrat në bordello",pol
"Pas shpalljes së kandidaturave, Kryesia e PD bën hapin e rradhës",pol
"Përplasjet në PD/ Analisti: Deputetët kundër Bashës po luajnë me dy porta",pol
"“Luftë për b**** e vet, të mbajë karrigen”/ Korreshi ‘degjeneron’ Alibeajn",pol
"Xhaçka në Londër/ Shqipëria do të bëjë gjithçka që mundet për Ukrainën",pol
"E pyesin për Sali Berishën/ Yuri Kim: Ne shohim gjithmonë nga e ardhmja",pol
"Mediat greke artikull Gjicit: Dha dorëheqjen pas publikimit të një videoje rozë",pol
"“Gënjeshtarja, palaço grua”/ Manjani nuk përmbahet për ambasadoren Kim",pol
"Ministri: Kryen aktivitet politik dhe thyen marrëveshjen",pol
"Lulzim Basha dorëzon kandidaturën për kryetar të Partisë Demokratike",pol
"‘Tronditi opinionin publik…’/ Kontrolli në kampin e MEK, Meta: Ngjarje e rëndë!",pol
"Mbledhja e Këshillit Kombëtar nga PD/ Emërohen anëtarët e Komisionit të Apelimit (EMRAT)",pol
"Ja kush tenton ta eliminojë politikisht Berishën/ Kokalari nxjerr prapaskenat tronditëse",pol
"VOA: Rama paralajmëron “ngricë” në marrëdhëniet me Serbinë",pol
"Votat e burgut dhe skandali i Gjicit  përsërisin zgjedhjet në dy bashki",pol
"‘Çudia më e madhe 3 ditë zgjat’/Cara: Gjici “mundi” kanabisin, Kosovën dhe rënien e euros",pol
"“Basha ka qenë pranë nesh, s’ka ikur asnjëherë”/ Karabina: U tërhoq për PD-në",pol
"Biberaj: Në PD u është ‘prerë koka’ shumë intelektualëve për t’i hapur rrugë Bashës",pol
"Kostituohet Këshilli i Bashkisë Berat, Ervin Demo merr zyrtarisht detyrën",pol
"Rama anuloi takimin mes dy qeverive/ Kurti ia përmend Begaj në takim",pol
"“U shqetësua shumë nga posteri im”/ Këlliçi reagon pas video-skandalit të Safet Gjicit",pol
"“Me Bashën s’ka për të pasur zgjedhje në PD”/ Analisti: Mund të ketë vetëm vetëemërim",pol
"Përplasja në PD/ Bardhi bën lëvizjen e minutës së fundit",pol
"Zgjedhja e kreut të ri të PD-së, vendos Kryesia: Më 20 qershor mblidhet Këshilli Kombëtar",pol
"Thellohet hendeku i përçarjes së PD-së, anëtarësia ndahet më dysh",pol
"‘Përjetë bashkë’/ Paralajmërohet protestë për qëndrimin ndaj situatës në Kosovë",pol
"Kolegji Zgjedhor ripërsërit zgjedhjet në Rrogozhinë",pol
"“Do të ndihmojmë Shqipërinë”/ Kryeministri hungarez nesër në Tiranë, ja kë do takojë",pol
"GjK rrëzoi kërkesën për ndërtimet pa leje/ Bardhi: Nuk i rezistoi presionit të qeverisë",pol
"Anulimi i mbledhjes Shqipëri-Kosovë/Gazetari:Rama ka dashur t’i japë një të shtyrë Kurtit",pol
"Anulimi i mbledhjes/ Reagon opozita: Shqipëria, shteti i parë që sanksionon Kosovën",pol
"Çfarë ndodhi papritur?/Anulohet mbledhja mes dy qeverive Shqipëri-Kosovë",pol
"Berisha po ndërhyn në PD zyrtare/ Analisti: Do të jetë e vetmja opozitë",pol
"“PD unike që nga baza”/ Shehu: Çdo përplasje është e ‘fryrë’ nga kundërshtarët politik",pol
"Përçarjen në PD-në e vulës/ Kadilli: Ja “sëmundja” që kanë Basha, Alibeaj dhe Bardhi",pol
"Basha kryetar me çdo çmim, statuti i PD-së hidhet në kosh",pol
"“Ju kishit komisionerë aty?”/ Plas debati në emision, Rakipi kapet keq me Bylykbashin",pol
"Mbledhja e qeverive të Kosovës dhe Shqipërisë në Gjakovë, zbardhet agjenda",pol
"PS feston sot 32 vjetorin e themelimit/ Fatos Nano mungon në ceremoni",pol
"Tensionet në veri / Rama: Unë dhe Kurti kemi qëllim të njëjtë, por rrugë të ndryshme",pol
"Krah Fatos Nanos dhe Gramos Ruçit, Balla uron ditëlindjen e Partisë Socialiste",pol
"Nano apo Rama kush e meriton statusin e liderit historik të PS? Ja si përgjigjet Qafoku",pol
"EMRI/ ”O jetën, o punën”/ KPA shqyrton pensionin e parakohshëm të ish-prokurorit",pol
"Bardhi si “stërkëmbshi” i fundit ndaj Bashës",pol
"Nga burgu drejt zyrës së politikës?/ Deklarata e fortë e avokatit të njohur për Tahirin",pol
"Çfarë do të ndodhë me 18 Qershor?/ Kokalari del me njoftimin e papritur",pol
"”Kush thotë që pasuria nuk të zbukuron”/ Paloka ironizon Yuri Kim",pol
"Draft statuti i Ramës për Asosacionin/ Reagon BE: Kontribut konstruktiv!",pol
"“Nëse Berisha nuk largohet, rrezikojmë zgjedhjet e 2025”/ Açka: PD duhet të hapet",pol
"Meta takohet me këshilltarët bashkiak në Tiranë: Të fillojë menjëherë llogaridhënia",pol
"Berisha: Zhvillimi për çështjen “McGonigal”, detyroi Ramën të bënte draftin për Kosovën",pol
"Debat në Kuvend/ Noka bllokon foltoren, i fiket mikrofoni: S’ka turp më të madh",pol
"“Të shoh shumë të shqetësuar Sali”/ Ulsi Manja sfidon Berishën: Dalim në sheshbetejë",pol
"Rama me tone të forta/ Ndërkombëtarët, zotët e shtëpisë në Kosovë!",pol
"“Basha do tretet bashkë me partinë dhe logon”/ Salianji: Vazhdon ta mbajë zvarrë partinë",pol
"Zbulohet DOKUMENTI/ Ja emrat e rinj të qeverisë për ambasadorë",pol
"Përplasjet në PD/ Spahiu zbardh prapaskenat: Kanë nisur ethet për…",pol
"Vendim i qeverisë, ja kush emërohet zv.ministër i ri i Infrastrukturës dhe Energjisë",pol
"Si do e hapë Dako “Kutinë e Pandorës”/ Gazetari plas “bombën”: Nëse ai vendos të flasë…",pol
"Përçarja e thellë brenda PD-së/ Hoxha pas dorëheqjes: Nuk jam në lartësinë e asaj kryesie",pol
